,x,y,yaw,vx,vy
177,324.1121540723941,270.23876359423843,0.596762974098457,30.37064843004668,32.964585295974274
178,327.15921891539875,273.54522212383586,0.6002683131560355,30.36306395468045,33.11211450431649
179,330.2055253108668,276.8664335742675,0.6036082545259298,30.352480262293316,33.23887389335937
180,333.2507733370961,280.2003209636034,0.607521627661822,30.586808642560744,33.54120517077975
181,336.3194542013522,283.5644414806814,0.6110848826140114,30.652537555607452,33.736480234502324
182,339.3947079569129,286.94808950413164,0.614136522716484,30.829863385109885,34.00948950329565
183,342.48769429542386,290.3590384544612,0.6170110454489567,30.83209686567117,34.13242554418162
184,345.58090398199096,293.78228100887935,0.6203672502325301,30.949044381243926,34.337537277684355
185,348.68580842011534,297.22603473664776,0.6239576325135475,31.049865581385784,34.558184901080324
186,351.8007949782539,300.69185322675577,0.6270836945880991,31.168555062389185,34.78883580207317
187,354.9276504844928,304.18073680696307,0.6306619358210379,31.148439201279135,34.923470564972334
188,358.0524944046207,307.6830838634603,0.633657016154667,31.318333091884437,35.1775549310543
189,361.1943277138091,311.2108393565657,0.6367502257661775,31.3863304071871,35.36701482252568
